ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11500,37.546932,126.8362047,GangSeo,A816F2
11710,37.4984175,127.1130148,SongPa,DB3323
11470,37.5254181,126.8715862,YangCheon,6323DB
11280,37.5166153,126.9581608,YongSan,C156BC
11650,37.4662682,127.0383207,SeoCho,16F22D
11680,37.4795273,127.0443582,GangNam,F7071C
11680,37.4813145,127.046559,GangNam,F7071C
11680,37.4823099,127.0482775,GangNam,F7071C
11680,37.4885108,127.05904,GangNam,F7071C
11680,37.4898029,127.0659908,GangNam,F7071C
11680,37.4979535,127.0740929,GangNam,F7071C
11680,37.4975514,127.0741614,GangNam,F7071C
11710,37.5014101,127.1380797,SongPa,DB3323
11710,37.4831653,127.1135592,SongPa,DB3323
11410,37.5753459,126.9267266,SeoDaeMun,194C67
11410,37.5744588,126.9254083,SeoDaeMun,194C67
11260,37.6155077,127.0734034,JungRang,16DEF2
11560,37.5177569,126.8817902,YeongDengPo,1E6CD6
11560,37.5202846,126.8814482,YeongDengPo,1E6CD6
11710,37.5232622,127.1136657,SongPa,DB3323
11710,37.5231624,127.1072865,SongPa,DB3323
11710,37.5231117,127.1048032,SongPa,DB3323
11710,37.5233891,127.1015903,SongPa,DB3323
11215,37.5483087,127.1100687,KwangJin,F28116
11215,37.5373399,127.1000742,KwangJin,F28116
11560,37.5260944,126.9339803,YeongDengPo,1E6CD6
11350,37.6736547,127.0497858,NoWon,C5F216
11350,37.6532532,127.0546544,NoWon,C5F216
11350,37.6249955,127.0704518,NoWon,C5F216
11560,37.5234155,126.9376014,YeongDengPo,1E6CD6
11440,37.5458421,126.9118902,MaPo,FC00F0
11680,37.4886865,127.0603183,GangNam,F7071C
11380,37.5892466,126.9138902,EunPyung,16F277
11260,37.6179446,127.078887,JungRang,16DEF2
11260,37.6168675,127.0759351,JungRang,16DEF2
11260,37.585907,127.0747271,JungRang,16DEF2
11260,37.577516,127.079286,JungRang,16DEF2
11215,37.5678997,127.0781189,KwangJin,F28116
11215,37.5643539,127.0762695,KwangJin,F28116
11750,37.5529408,127.0671949,SeonGgDong,7AE8E1
11750,37.5519141,127.0664306,SeonGgDong,7AE8E1
11750,37.5513983,127.0660236,SeonGgDong,7AE8E1
11750,37.5495041,127.0641578,SeonGgDong,7AE8E1
11750,37.5488003,127.0616617,SeonGgDong,7AE8E1
11750,37.5504422,127.0542229,SeonGgDong,7AE8E1
11750,37.5506516,127.053686,SeonGgDong,7AE8E1
11750,37.5511721,127.0516227,SeonGgDong,7AE8E1
11750,37.5518842,127.0470509,SeonGgDong,7AE8E1
11560,37.5387464,126.8895192,YeongDengPo,1E6CD6
11560,37.5402265,126.8888654,YeongDengPo,1E6CD6
11560,37.5456598,126.8862837,YeongDengPo,1E6CD6
11560,37.5476584,126.8825295,YeongDengPo,1E6CD6
11560,37.5480923,126.8816728,YeongDengPo,1E6CD6
11710,37.5141986,127.1342997,SongPa,DB3323
11215,37.5279638,127.0890301,KwangJin,F28116
11650,37.468879,127.0292802,SeoCho,16F22D
11650,37.4706152,127.0306177,SeoCho,16F22D
11680,37.4858915,127.0527877,GangNam,F7071C
11680,37.4869492,127.0546491,GangNam,F7071C
11440,37.5747627,126.9006565,MaPo,FC00F0
11410,37.5772858,126.9030704,SeoDaeMun,194C67
11410,37.5722353,126.9218586,SeoDaeMun,194C67
11320,37.6620127,127.0507954,DoBong,F2B416
11305,37.643353,127.0295468,GangBuk,F27616
11650,37.4669408,127.0383155,SeoCho,16F22D
11320,37.6800115,127.0491396,DoBong,F2B416
11750,37.5488622,127.0604106,SeonGgDong,7AE8E1
11650,37.4667832,127.0296782,SeoCho,16F22D
11750,37.5531107,127.0466337,SeonGgDong,7AE8E1
11680,37.4931862,127.0719975,GangNam,F7071C
11560,37.5302066,126.889098,YeongDengPo,1E6CD6
11370,37.5922368,127.0699047,DongDaeMun,F0308A
11750,37.570921,127.0424327,SeonGgDong,7AE8E1
11560,37.5283664,126.9309257,YeongDengPo,1E6CD6
11470,37.5222455,126.8786167,YangCheon,6323DB
11680,37.490497,127.0684466,GangNam,F7071C
11410,37.577049,126.9033891,SeoDaeMun,194C67
11710,37.5232139,127.1104017,SongPa,DB3323
11680,37.4803003,127.0439793,GangNam,F7071C
11750,37.5684404,127.0459117,SeonGgDong,7AE8E1
11440,37.5387068,126.9407963,MaPo,FC00F0
11530,37.4996726,126.8694242,GuRp,16EDF2
11710,37.5140491,127.123115,SongPa,DB3323
11750,37.5561273,127.051957,SeonGgDong,7AE8E1
11440,37.5645472,126.9069334,MaPo,FC00F0
11470,37.5317224,126.8876528,YangCheon,6323DB
11740,37.5520117,127.1223413,GandDong,3616F2
11590,37.5057194,126.9799872,DongJack,34EA0C
11650,37.467598,127.0290505,SeoCho,16F22D
11750,37.5454457,127.0315382,SeonGgDong,7AE8E1
11710,37.5237325,127.1072418,SongPa,DB3323
11560,37.5185497,126.8797761,YeongDengPo,1E6CD6
11710,37.5009449,127.1387274,SongPa,DB3323
11650,37.4727647,127.0376685,SeoCho,16F22D
11650,37.4675639,127.0383863,SeoCho,16F22D
11440,37.5713307,126.9000197,MaPo,FC00F0
11545,37.4671793,126.8834957,GumCheon,EA2A0C
11350,37.6200575,127.0543023,NoWon,C5F216
11350,37.6738469,127.0492501,NoWon,C5F216
11410,37.5795219,126.9351106,SeoDaeMun,194C67
11380,37.5944561,126.9150606,EunPyung,16F277
11410,37.5824115,126.9087434,SeoDaeMun,194C67
11650,37.4554227,127.0143943,SeoCho,16F22D
11710,37.5240267,127.1015783,SongPa,DB3323
11470,37.5334178,126.8884833,YangCheon,6323DB
11680,37.5334461,127.034116,GangNam,F7071C
11710,37.5238045,127.1172137,SongPa,DB3323
11710,37.5205524,127.1286063,SongPa,DB3323
11410,37.5681811,126.9174149,SeoDaeMun,194C67
11410,37.5685716,126.9174569,SeoDaeMun,194C67
11410,37.5681318,126.9165996,SeoDaeMun,194C67
11290,37.6134232,127.0701027,SeongBuk,A66FCB
11650,37.4728062,127.0343427,SeoCho,16F22D
11680,37.4912179,127.0681567,GangNam,F7071C
11410,37.5772444,126.9292762,SeoDaeMun,194C67
11470,37.5126681,126.8759426,YangCheon,6323DB
11470,37.5152303,126.8775991,YangCheon,6323DB
11470,37.5168462,126.8777428,YangCheon,6323DB
11470,37.5174975,126.8778167,YangCheon,6323DB
11470,37.5203108,126.8783931,YangCheon,6323DB
11470,37.5271664,126.8796511,YangCheon,6323DB
11470,37.5428229,126.8847642,YangCheon,6323DB
11440,37.5557904,126.8937213,MaPo,FC00F0
11440,37.5469956,126.906233,MaPo,FC00F0
11650,37.5104676,126.9983647,SeoCho,16F22D
11650,37.4555895,127.0145719,SeoCho,16F22D
11680,37.4897163,127.0616256,GangNam,F7071C
11680,37.4938137,127.0711696,GangNam,F7071C
11280,37.5173314,126.971705,YongSan,C156BC
11280,37.5161922,126.9748637,YongSan,C156BC
11560,37.5227942,126.8810054,YeongDengPo,1E6CD6
11750,37.5509262,127.0528627,SeonGgDong,7AE8E1
11320,37.6442418,127.0292488,DoBong,F2B416
11280,37.5214433,126.960949,YongSan,C156BC
11440,37.5745752,126.8644589,MaPo,FC00F0
11560,37.5202715,126.8820922,YeongDengPo,1E6CD6
11560,37.5354572,126.8919057,YeongDengPo,1E6CD6
11650,37.5057055,126.9809676,SeoCho,16F22D
11710,37.5200585,127.0952027,SongPa,DB3323
11370,37.5668155,127.0746023,DongDaeMun,F0308A
11560,37.5392202,126.9007674,YeongDengPo,1E6CD6
11560,37.5371365,126.9043539,YeongDengPo,1E6CD6
11280,37.5212735,126.9613576,YongSan,C156BC
11650,37.4760559,127.0413271,SeoCho,16F22D
11650,37.4774705,127.0425248,SeoCho,16F22D
11650,37.4783784,127.0433166,SeoCho,16F22D
11680,37.4847022,127.0523084,GangNam,F7071C
11680,37.4870863,127.0563954,GangNam,F7071C
11680,37.4882253,127.058315,GangNam,F7071C
11680,37.4887785,127.060951,GangNam,F7071C
11680,37.4892052,127.0631434,GangNam,F7071C
11710,37.505399,127.1369296,SongPa,DB3323
11710,37.5043046,127.1370243,SongPa,DB3323
11710,37.5025014,127.1370763,SongPa,DB3323
11710,37.476642,127.1224065,SongPa,DB3323
11680,37.4929199,127.1009277,GangNam,F7071C
11440,37.5745042,126.9010124,MaPo,FC00F0
11410,37.5824237,126.9090543,SeoDaeMun,194C67
11410,37.5856334,126.9124904,SeoDaeMun,194C67
11380,37.5883681,126.9137331,EunPyung,16F277
11380,37.5911799,126.9143645,EunPyung,16F277
11380,37.5954762,126.9155688,EunPyung,16F277
11380,37.5967204,126.9157568,EunPyung,16F277
11710,37.5203851,127.1337416,SongPa,DB3323
11560,37.5298824,126.9282706,YeongDengPo,1E6CD6
11750,37.5349598,127.0532773,SeonGgDong,7AE8E1
11560,37.5227273,126.9385508,YeongDengPo,1E6CD6
11650,37.4790597,127.0439411,SeoCho,16F22D
11410,37.5833459,126.9368533,SeoDaeMun,194C67
11440,37.561178,126.8873482,MaPo,FC00F0
11320,37.6806795,127.0474107,DoBong,F2B416
11710,37.5148911,127.1339142,SongPa,DB3323
11410,37.5775486,126.930853,SeoDaeMun,194C67
11280,37.5214235,126.9610545,YongSan,C156BC
11410,37.5866673,126.9356045,SeoDaeMun,194C67
11710,37.5176346,127.1298001,SongPa,DB3323
11215,37.5459491,127.1088444,KwangJin,F28116
11750,37.5332014,127.0588299,SeonGgDong,7AE8E1
11750,37.5372421,127.0453414,SeonGgDong,7AE8E1
11280,37.5194125,126.9937579,YongSan,C156BC
11280,37.5193026,126.9944363,YongSan,C156BC
11710,37.5232779,127.114821,SongPa,DB3323
11680,37.4896748,127.0654065,GangNam,F7071C
11680,37.507282,127.0681572,GangNam,F7071C
11380,37.5906463,126.9142474,EunPyung,16F277
11410,37.5730978,126.9236197,SeoDaeMun,194C67
11750,37.5679465,127.0462522,SeonGgDong,7AE8E1
11410,37.5734483,126.9236971,SeoDaeMun,194C67
11410,37.5764949,126.9288684,SeoDaeMun,194C67
11650,37.4709084,127.0317937,SeoCho,16F22D
11680,37.4829504,127.0479322,GangNam,F7071C
11545,37.457664,126.8899713,GumCheon,EA2A0C
11545,37.4587363,126.889244,GumCheon,EA2A0C
11545,37.4605871,126.887882,GumCheon,EA2A0C
11260,37.5725777,127.0795672,JungRang,16DEF2
11560,37.5168261,126.8818383,YeongDengPo,1E6CD6
11410,37.5769524,126.9287038,SeoDaeMun,194C67
11410,37.5758566,126.9267277,SeoDaeMun,194C67
11410,37.5705074,126.9194913,SeoDaeMun,194C67
11440,37.5663885,126.9137398,MaPo,FC00F0
11320,37.6841276,127.0517899,DoBong,F2B416
11320,37.6817977,127.0510127,DoBong,F2B416
11440,37.5568082,126.8944506,MaPo,FC00F0
11440,37.5569926,126.8940429,MaPo,FC00F0
11440,37.5386093,126.9413329,MaPo,FC00F0
11440,37.5387898,126.9412526,MaPo,FC00F0
11280,37.5310278,126.9506198,YongSan,C156BC
11280,37.5213136,126.9613184,YongSan,C156BC
11440,37.544763,126.9111653,MaPo,FC00F0
11440,37.537871,126.9413852,MaPo,FC00F0
11280,37.5311132,126.9510807,YongSan,C156BC
11280,37.5297305,126.9526943,YongSan,C156BC
11280,37.5295915,126.9523386,YongSan,C156BC
11750,37.5364269,127.0482794,SeonGgDong,7AE8E1
11710,37.524367,127.1072332,SongPa,DB3323
11280,37.5164981,126.9829721,YongSan,C156BC
11280,37.5162051,126.9827374,YongSan,C156BC
11650,37.5105272,126.9986658,SeoCho,16F22D
11545,37.4853187,126.873217,GumCheon,EA2A0C
11590,37.5152291,126.9274295,DongJack,34EA0C
11260,37.6037733,127.0739824,JungRang,16DEF2
11650,37.4729927,127.0379037,SeoCho,16F22D
11320,37.6808954,127.0453051,DoBong,F2B416
11530,37.499203,126.8689451,GuRp,16EDF2
11530,37.4996891,126.8691252,GuRp,16EDF2
11470,37.5129898,126.8756824,YangCheon,6323DB
11470,37.5181301,126.8775346,YangCheon,6323DB
11590,37.4871052,126.912253,DongJack,34EA0C
11590,37.486093,126.90948,DongJack,34EA0C
11560,37.4876868,126.8977005,YeongDengPo,1E6CD6
11530,37.4877949,126.897425,GuRp,16EDF2
11530,37.4979816,126.8936756,GuRp,16EDF2
11530,37.4983058,126.8934359,GuRp,16EDF2
11560,37.5018711,126.8930702,YeongDengPo,1E6CD6
11560,37.5055291,126.8938766,YeongDengPo,1E6CD6
11470,37.5203883,126.8781123,YangCheon,6323DB
11470,37.5320605,126.8873939,YangCheon,6323DB
11750,37.5696676,127.0451675,SeonGgDong,7AE8E1
11680,37.5315661,127.0236173,GangNam,F7071C
11545,37.4782891,126.8760987,GumCheon,EA2A0C
11545,37.4500556,126.8962165,GumCheon,EA2A0C
11470,37.5346562,126.8885112,YangCheon,6323DB
11470,37.5376641,126.8870444,YangCheon,6323DB
11470,37.5394826,126.8858899,YangCheon,6323DB
11470,37.5401791,126.88549,YangCheon,6323DB
11470,37.5416277,126.8851198,YangCheon,6323DB
11560,37.5337785,126.9162608,YeongDengPo,1E6CD6
11560,37.5332541,126.9188013,YeongDengPo,1E6CD6
11545,37.4523136,126.8951472,GumCheon,EA2A0C
11560,37.532257,126.9223137,YeongDengPo,1E6CD6
11680,37.4802421,127.0450399,GangNam,F7071C
11680,37.4840698,127.0513037,GangNam,F7071C
11680,37.4899241,127.0665428,GangNam,F7071C
11680,37.4926948,127.071608,GangNam,F7071C
11710,37.4765758,127.1183885,SongPa,DB3323
11680,37.4890961,127.1061337,GangNam,F7071C
11680,37.4913255,127.1039735,GangNam,F7071C
11680,37.4996852,127.0814826,GangNam,F7071C
11410,37.5779249,126.9317068,SeoDaeMun,194C67
11410,37.5750222,126.9262718,SeoDaeMun,194C67
11470,37.5429842,126.8840034,YangCheon,6323DB
11470,37.5360962,126.8879648,YangCheon,6323DB
11470,37.5157521,126.8772997,YangCheon,6323DB
11470,37.5333012,126.8879227,YangCheon,6323DB
11650,37.4571451,127.0223306,SeoCho,16F22D
11560,37.5212844,126.9402573,YeongDengPo,1E6CD6
11440,37.5515728,126.9026092,MaPo,FC00F0
11650,37.4728792,127.0380067,SeoCho,16F22D
11680,37.4885056,127.1066118,GangNam,F7071C
11410,37.5736252,126.9243967,SeoDaeMun,194C67
11410,37.5719837,126.9222127,SeoDaeMun,194C67
11530,37.4945733,126.8946378,GuRp,16EDF2
11440,37.5353684,126.9429431,MaPo,FC00F0
11545,37.4577701,126.8919991,GumCheon,EA2A0C
11260,37.5980274,127.0708263,JungRang,16DEF2
11560,37.5199303,126.8814688,YeongDengPo,1E6CD6
11560,37.5230462,126.8810747,YeongDengPo,1E6CD6
11560,37.526295,126.8824901,YeongDengPo,1E6CD6
11710,37.5233007,127.1048498,SongPa,DB3323
11710,37.5231862,127.1054115,SongPa,DB3323
11710,37.5232199,127.102148,SongPa,DB3323
11215,37.5520027,127.111952,KwangJin,F28116
11215,37.5489677,127.1106035,KwangJin,F28116
11215,37.5278585,127.0888567,KwangJin,F28116
11750,37.5345088,127.0550826,SeonGgDong,7AE8E1
11440,37.5678191,126.9162555,MaPo,FC00F0
11350,37.6784285,127.0501599,NoWon,C5F216
11215,37.532993,127.0948901,KwangJin,F28116
11710,37.5163906,127.084326,SongPa,DB3323
11750,37.5510083,127.0357314,SeonGgDong,7AE8E1
11320,37.6738896,127.0486714,DoBong,F2B416
11320,37.6532369,127.0537075,DoBong,F2B416
11320,37.6454289,127.0552743,DoBong,F2B416
11350,37.6244889,127.0496305,NoWon,C5F216
11320,37.630851,127.0419009,DoBong,F2B416
11320,37.6310995,127.0414319,DoBong,F2B416
11305,37.6353821,127.0377971,GangBuk,F27616
11305,37.6393124,127.0336357,GangBuk,F27616
11305,37.6410628,127.0327949,GangBuk,F27616
11320,37.6435461,127.0301798,DoBong,F2B416
11320,37.642891,127.0312239,DoBong,F2B416
11320,37.6424169,127.031974,DoBong,F2B416
11320,37.6403607,127.0336579,DoBong,F2B416
11320,37.6371349,127.0360704,DoBong,F2B416
11350,37.6274037,127.0476674,NoWon,C5F216
11350,37.624611,127.0499704,NoWon,C5F216
11350,37.6189527,127.0562112,NoWon,C5F216
11260,37.6199358,127.0848384,JungRang,16DEF2
11260,37.5978838,127.0713879,JungRang,16DEF2
11560,37.5297574,126.9288772,YeongDengPo,1E6CD6
11280,37.5241735,126.9564224,YongSan,C156BC
11650,37.5092512,126.9990895,SeoCho,16F22D
11710,37.5180673,127.0902746,SongPa,DB3323
11710,37.5217203,127.100175,SongPa,DB3323
11710,37.5222915,127.0992946,SongPa,DB3323
11710,37.528618,127.1085659,SongPa,DB3323
11680,37.530496,127.0428849,GangNam,F7071C
11650,37.5206425,127.0135754,SeoCho,16F22D
11650,37.5111268,127.0023124,SeoCho,16F22D
11650,37.5053794,126.9884049,SeoCho,16F22D
11650,37.4708387,127.0318903,SeoCho,16F22D
11650,37.4680879,127.0296891,SeoCho,16F22D
11650,37.4676885,127.0286221,SeoCho,16F22D
11680,37.4805901,127.0441865,GangNam,F7071C
11680,37.4851737,127.0516711,GangNam,F7071C
11680,37.4940698,127.0717191,GangNam,F7071C
11410,37.5774388,126.9031998,SeoDaeMun,194C67
11410,37.5813739,126.9370467,SeoDaeMun,194C67
11410,37.5735527,126.9235235,SeoDaeMun,194C67
11370,37.5934818,127.0695106,DongDaeMun,F0308A
11545,37.4393076,126.8993055,GumCheon,EA2A0C
11545,37.4574998,126.8901111,GumCheon,EA2A0C
11560,37.5154308,126.8828967,YeongDengPo,1E6CD6
11440,37.5574649,126.8939296,MaPo,FC00F0
11710,37.5239551,127.1161965,SongPa,DB3323
11750,37.562246,127.0491504,SeonGgDong,7AE8E1
11750,37.5590884,127.0509293,SeonGgDong,7AE8E1
11305,37.6371679,127.0349795,GangBuk,F27616
11750,37.5656001,127.0474245,SeonGgDong,7AE8E1
11530,37.5142162,126.8800184,GuRp,16EDF2
11530,37.5123981,126.8784219,GuRp,16EDF2
11530,37.5116781,126.8777167,GuRp,16EDF2
11530,37.5112409,126.8773915,GuRp,16EDF2
11470,37.5077362,126.8745622,YangCheon,6323DB
11470,37.5052944,126.8735346,YangCheon,6323DB
11530,37.5031864,126.8728121,GuRp,16EDF2
11530,37.4992626,126.8713687,GuRp,16EDF2
11530,37.4983451,126.871025,GuRp,16EDF2
11530,37.4970607,126.8707144,GuRp,16EDF2
11680,37.4888799,127.0581822,GangNam,F7071C
11680,37.4917162,127.0690905,GangNam,F7071C
11440,37.5691349,126.9000428,MaPo,FC00F0
11380,37.5939577,126.914699,EunPyung,16F277
11545,37.4820355,126.8742762,GumCheon,EA2A0C
11545,37.4802773,126.8751167,GumCheon,EA2A0C
11545,37.4771693,126.8767703,GumCheon,EA2A0C
11545,37.4718558,126.8805234,GumCheon,EA2A0C
11545,37.4675666,126.8841848,GumCheon,EA2A0C
11545,37.4561218,126.8943068,GumCheon,EA2A0C
11440,37.5626441,126.8994705,MaPo,FC00F0
11650,37.4736563,127.0364869,SeoCho,16F22D
11750,37.5705311,127.0433292,SeonGgDong,7AE8E1
11545,37.4559168,126.8934445,GumCheon,EA2A0C
11545,37.4505037,126.8959987,GumCheon,EA2A0C
11545,37.4496101,126.8964104,GumCheon,EA2A0C
11545,37.4647576,126.8843927,GumCheon,EA2A0C
11560,37.5272819,126.9324617,YeongDengPo,1E6CD6
11560,37.5231119,126.9376994,YeongDengPo,1E6CD6
11710,37.5355004,127.1124338,SongPa,DB3323
11370,37.6021522,127.0719479,DongDaeMun,F0308A
11370,37.5930898,127.0682564,DongDaeMun,F0308A
11260,37.5846878,127.0724322,JungRang,16DEF2
11410,37.5848521,126.9109107,SeoDaeMun,194C67
11410,37.5794097,126.9341261,SeoDaeMun,194C67
11500,37.5845195,126.8196735,GangSeo,A816F2
11350,37.6246109,127.0495298,NoWon,C5F216
11260,37.5836024,127.0736878,JungRang,16DEF2
11260,37.5745986,127.0772153,JungRang,16DEF2
11750,37.5650099,127.0479374,SeonGgDong,7AE8E1
11750,37.5657802,127.0475451,SeonGgDong,7AE8E1
11750,37.5635937,127.0486255,SeonGgDong,7AE8E1
11750,37.5618754,127.0493376,SeonGgDong,7AE8E1
11750,37.5614075,127.0496732,SeonGgDong,7AE8E1
11750,37.5557389,127.0503645,SeonGgDong,7AE8E1
11750,37.5514384,127.035523,SeonGgDong,7AE8E1
11530,37.5115848,126.8784063,GuRp,16EDF2
11530,37.5119465,126.8779832,GuRp,16EDF2
11530,37.4997303,126.8716429,GuRp,16EDF2
11545,37.4689445,126.8830278,GumCheon,EA2A0C
11545,37.461001,126.8903398,GumCheon,EA2A0C
11545,37.4607673,126.8898563,GumCheon,EA2A0C
11545,37.4560483,126.893023,GumCheon,EA2A0C
11545,37.4527727,126.8951671,GumCheon,EA2A0C
11545,37.4530481,126.8948599,GumCheon,EA2A0C
11545,37.4383629,126.9011928,GumCheon,EA2A0C
11545,37.4545996,126.8922564,GumCheon,EA2A0C
11545,37.4566451,126.890789,GumCheon,EA2A0C
11545,37.4634363,126.8855575,GumCheon,EA2A0C
11530,37.488175,126.8594113,GuRp,16EDF2
11530,37.4817632,126.8504218,GuRp,16EDF2
11380,37.5892273,126.913336,EunPyung,16F277
11410,37.5823691,126.9371598,SeoDaeMun,194C67
11440,37.5655461,126.9107985,MaPo,FC00F0
11320,37.6460568,127.0550748,DoBong,F2B416
11305,37.6365808,127.0367894,GangBuk,F27616
11530,37.4969489,126.8684314,GuRp,16EDF2
11470,37.5100842,126.873179,YangCheon,6323DB
11470,37.5177964,126.8766207,YangCheon,6323DB
11470,37.5182139,126.8777828,YangCheon,6323DB
11590,37.489325,126.9156677,DongJack,34EA0C
11590,37.4867752,126.9114936,DongJack,34EA0C
11470,37.5238699,126.8783012,YangCheon,6323DB
11470,37.5250879,126.8780845,YangCheon,6323DB
11470,37.5298708,126.8853342,YangCheon,6323DB
11320,37.6362649,127.037901,DoBong,F2B416
11470,37.5079444,126.8747271,YangCheon,6323DB
11560,37.5228462,126.9380537,YeongDengPo,1E6CD6
11370,37.5666993,127.0751165,DongDaeMun,F0308A
11530,37.4947871,126.8710088,GuRp,16EDF2
11470,37.5327724,126.887531,YangCheon,6323DB
11470,37.5431467,126.88421,YangCheon,6323DB
11560,37.5353212,126.904294,YeongDengPo,1E6CD6
11560,37.5364445,126.9053045,YeongDengPo,1E6CD6
11560,37.5287395,126.930467,YeongDengPo,1E6CD6
11750,37.5686247,127.0461491,SeonGgDong,7AE8E1
11750,37.5533273,127.0430438,SeonGgDong,7AE8E1
11650,37.5062866,126.9881455,SeoCho,16F22D
11545,37.46528,126.8839602,GumCheon,EA2A0C
11545,37.4746988,126.8783337,GumCheon,EA2A0C
11710,37.5047308,127.1370278,SongPa,DB3323
11710,37.4890764,127.1090445,SongPa,DB3323
11440,37.5745667,126.901091,MaPo,FC00F0
11380,37.5889341,126.9138824,EunPyung,16F277
11410,37.5876863,126.9361753,SeoDaeMun,194C67
11350,37.6619821,127.0521717,NoWon,C5F216
11260,37.6184052,127.0809888,JungRang,16DEF2
11260,37.5861233,127.074026,JungRang,16DEF2
11260,37.58125,127.0777915,JungRang,16DEF2
11215,37.5674636,127.0773271,KwangJin,F28116
11260,37.5719987,127.0789928,JungRang,16DEF2
11215,37.5681647,127.078458,KwangJin,F28116
11215,37.5676721,127.0778406,KwangJin,F28116
11215,37.5663594,127.0774347,KwangJin,F28116
11215,37.5649325,127.0760235,KwangJin,F28116
11750,37.5554205,127.0692407,SeonGgDong,7AE8E1
11750,37.5527881,127.0664984,SeonGgDong,7AE8E1
11750,37.5523017,127.0666112,SeonGgDong,7AE8E1
11750,37.553003,127.0671293,SeonGgDong,7AE8E1
11320,37.6797587,127.0506001,DoBong,F2B416
11305,37.6340437,127.0381416,GangBuk,F27616
11290,37.6138079,127.0694178,SeongBuk,A66FCB
11500,37.5527348,126.8764221,GangSeo,A816F2
11560,37.5331309,126.9182288,YeongDengPo,1E6CD6
11560,37.5240448,126.9360322,YeongDengPo,1E6CD6
11350,37.6354514,127.0593445,NoWon,C5F216
11320,37.6573075,127.0525714,DoBong,F2B416
11350,37.6619736,127.0522793,NoWon,C5F216
11280,37.5158373,126.9834139,YongSan,C156BC
11470,37.5430062,126.8843853,YangCheon,6323DB
11750,37.5625058,127.0491157,SeonGgDong,7AE8E1
11350,37.6244203,127.068041,NoWon,C5F216
11350,37.6161461,127.0704479,NoWon,C5F216
11305,37.6327708,127.0389873,GangBuk,F27616
11305,37.6420304,127.0317579,GangBuk,F27616
11305,37.6444027,127.0279114,GangBuk,F27616
11320,37.6415917,127.0330445,DoBong,F2B416
11320,37.6387457,127.034396,DoBong,F2B416
11320,37.6371566,127.0363095,DoBong,F2B416
11350,37.6308954,127.0426739,NoWon,C5F216
11350,37.6248522,127.0498459,NoWon,C5F216
11350,37.6171398,127.0585087,NoWon,C5F216
11290,37.6141692,127.0688823,SeongBuk,A66FCB
11290,37.6130331,127.0710015,SeongBuk,A66FCB
11750,37.5492404,127.0638241,SeonGgDong,7AE8E1
11750,37.5517098,127.0462395,SeonGgDong,7AE8E1
11750,37.5525148,127.0471474,SeonGgDong,7AE8E1
11560,37.5077605,126.8937476,YeongDengPo,1E6CD6
11470,37.5309376,126.8895677,YangCheon,6323DB
11710,37.5166542,127.1316372,SongPa,DB3323
11710,37.5173304,127.1300162,SongPa,DB3323
11710,37.5205038,127.1283203,SongPa,DB3323
11320,37.6806753,127.0459061,DoBong,F2B416
11350,37.6250835,127.0696766,NoWon,C5F216
11680,37.4897053,127.0662997,GangNam,F7071C
11320,37.6786437,127.0404204,DoBong,F2B416
11650,37.5003723,126.9849449,SeoCho,16F22D
11260,37.5741126,127.0796764,JungRang,16DEF2
11680,37.4977174,127.0877292,GangNam,F7071C
11560,37.5243167,126.9363826,YeongDengPo,1E6CD6
11590,37.5094075,126.9657917,DongJack,34EA0C
11650,37.4656148,127.0386147,SeoCho,16F22D
11440,37.5432863,126.9286132,MaPo,FC00F0
11440,37.5418283,126.9329901,MaPo,FC00F0
11680,37.5218074,127.0627622,GangNam,F7071C
11680,37.5220781,127.0628353,GangNam,F7071C
11680,37.5270555,127.0552023,GangNam,F7071C
11680,37.5312753,127.042636,GangNam,F7071C
11650,37.5123087,127.0014431,SeoCho,16F22D
11620,37.484806,126.9056078,KwanAk,E616F2
11440,37.5556287,126.8970797,MaPo,FC00F0
11650,37.4719898,127.0331067,SeoCho,16F22D
11650,37.4560156,127.0191123,SeoCho,16F22D
11650,37.4798051,127.0432836,SeoCho,16F22D
11650,37.4796892,127.043495,SeoCho,16F22D
11680,37.4905599,127.0649524,GangNam,F7071C
11680,37.4906697,127.065663,GangNam,F7071C
11680,37.4904019,127.0656231,GangNam,F7071C
11680,37.4979109,127.0732775,GangNam,F7071C
11440,37.5616987,126.8971703,MaPo,FC00F0
11440,37.5710186,126.8996485,MaPo,FC00F0
11440,37.575046,126.9008265,MaPo,FC00F0
11305,37.628349,127.0449386,GangBuk,F27616
11370,37.6070058,127.0709773,DongDaeMun,F0308A
11410,37.5797933,126.9056281,SeoDaeMun,194C67
11260,37.586593,127.0739825,JungRang,16DEF2
11380,37.5917224,126.9145966,EunPyung,16F277
11380,37.5924601,126.9147716,EunPyung,16F277
11380,37.5943377,126.9152336,EunPyung,16F277
11380,37.594527,126.9153291,EunPyung,16F277
11380,37.5968846,126.9158866,EunPyung,16F277
11410,37.5894059,126.9383294,SeoDaeMun,194C67
11410,37.585065,126.9358719,SeoDaeMun,194C67
11470,37.5373328,126.8875118,YangCheon,6323DB
11545,37.4688874,126.8836354,GumCheon,EA2A0C
11680,37.497213,127.0743397,GangNam,F7071C
11680,37.502418,127.0706785,GangNam,F7071C
11410,37.5819496,126.9378058,SeoDaeMun,194C67
11410,37.5791804,126.934764,SeoDaeMun,194C67
